"Site Name1","Impression Source","Site Active","SiteAlias Name","Alias Active","Platform","Display Revenue Model","Minimum Display CPM Currency","Minimum Display CPM","Display Rev Share","LevelOne","APNX Publisher ID 2437","ID1","ID2","Associated BU: Account Name","Partnership Type","Account ID","Account Name","Account Status","Site ID","Site Property Name","SiteAlias ID","Alias Name","Passback","Source"
"SI-0190","DFP","1","SA-0356","0","DFP","Model 1","CAD","","","0","323125","20673885","21404805","","Partners","0016000001EgZme","QMI","Inactive","a1F60000004CzpP","The Hockey News","a1G6000000DP3Ru","zzzThe Hockey News - Mobile - Site/video","0","Video"
"SI-0190","DFP","1","SA-0355","0","DFP","Model 1","CAD","","","0","323125","20673885","21404685","","Partners","0016000001EgZme","QMI","Inactive","a1F60000004CzpP","The Hockey News","a1G6000000DP3Rt","zzzThe Hockey News - Mobile - Site/headlines","0","Site"
"SI-0190","DFP","1","SA-0354","0","DFP","Model 1","CAD","","","1","323125","20624085","-","","Partners","0016000001EgZme","QMI","Inactive","a1F60000004CzpP","The Hockey News","a1G6000000DP3Rs","zzzThe Hockey News - Mobile - App","0","Application"
"SI-0190","DFP","1","SA-0353","0","DFP","Model 1","CAD","","","1","323125","20605005","-","","Partners","0016000001EgZme","QMI","Inactive","a1F60000004CzpP","The Hockey News","a1G6000000DP3Rr","zzzThe Hockey News - LiveScores","0","Web"
"SI-0190","DFP","1","SA-0352","0","DFP","Model 1","CAD","","","1","323125","20612205","-","","Partners","0016000001EgZme","QMI","Inactive","a1F60000004CzpP","The Hockey News","a1G6000000DP3Rq","zzzNewsletter - The Hockey News","0","Newsletter"
"SI-0190","DFP","1","SA-0351","1","DFP","Model 1","CAD","","","1","323125","73690245","-","","Partners","0016000001EgZme","QMI","Inactive","a1F60000004CzpP","The Hockey News","a1G6000000DP3Rp","tc.en.con.ono_.thehockeynews_.mobs","0","Mobile"
"SI-0191","DFP","1","SA-0361","1","DFP","Model 1","CAD","","","1","323125","89592285","-","","Partners","0016000001EgZme","QMI","Inactive","a1F60000004CzpQ","TVA","a1G6000000DP3Rz","TVA","0","Web"
"SI-0859","DFP","1","SA-2135","1","DFP","Model 1","CAD","","60","1","726210","114577605","-","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004D9ly","World Top (French)","a1G6000000DP7LG","tc.fr.rh.redux.quebectop.worldtop","0","Web"
"SI-0757","AppNexus","1","SA-1962","1","AppNexus","Model 1","CAD","","60","1","726210","1790471","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004D86o","Goyub","a1G6000000DP6Ry","Goyub.net - Mobile","0","Mobile"
"SI-0757","AppNexus","1","SA-1961","1","AppNexus","Model 1","CAD","","60","1","726210","1790463","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004D86o","Goyub","a1G6000000DP6Rx","Goyub.net - Canada","0","Web"
"SI-0596","DFP","1","SA-1734","1","AppNexus","Model 1","CAD","","60","1","726210","1785616","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvx","QC Top","a1G6000000DP3t7","qctop.com - Mobile","0","Mobile"
"SI-0596","DFP","1","SA-1733","1","AppNexus","Model 1","CAD","","60","1","726210","1785613","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvx","QC Top","a1G6000000DP3t6","qctop.com - Canada","0","Web"
"SI-0596","DFP","1","SA-1063","1","DFP","Model 1","CAD","","60","1","726210","114577725","-","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvx","QC Top","a1G6000000DP3dJ","tc.fr.rh.redux.quebectop.qctop","0","Web"
"SI-0597","DFP","1","SA-1739","1","AppNexus","Model 1","CAD","","60","1","726210","1785589","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvy","World Top (English)","a1G6000000DP3tC","worldtop.org - Mobile","0","Mobile"
"SI-0597","DFP","1","SA-1738","1","AppNexus","Model 1","CAD","","60","1","726210","1785587","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvy","World Top (English)","a1G6000000DP3tB","worldtop.org - CA","0","Web"
"SI-0597","DFP","1","SA-1737","1","AppNexus","Model 1","CAD","","60","1","726210","1785607","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvy","World Top (English)","a1G6000000DP3tA","worldtop.co - Mobile","0","Mobile"
"SI-0597","DFP","1","SA-1736","1","AppNexus","Model 1","CAD","","60","1","726210","1785590","","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvy","World Top (English)","a1G6000000DP3t9","worldtop.co - CA","0","Web"
"SI-0597","DFP","1","SA-1064","1","DFP","Model 1","CAD","","60","1","726210","114577485","-","Redux Media Inc.","Remnant Exclusive","0016000001Dco0i","QuebecTop 2007","Active","a1F60000004Czvy","World Top (English)","a1G6000000DP3dK","tc.en.rh.redux.quebectop.worldtop","0","Web"
"SI-0598","DFP","0","SA-1066","1","DFP","Model 1","USD","0.00","80","1","","68712045","-","Redux Media Inc.","Rep House Exclusive","0016000000pfQeh","Radioio.com","Inactive","a1F60000004Czvz","radioio","a1G6000000DP3dM","tc.en.rh.redux.radioio","0","Web"
"SI-0599","DFP","0","SA-1067","1","DFP","Model 1","USD","0.50","80","0","","36694005","36802965","Redux Media Inc.","Rep House Exclusive","0016000000VKoah","Ranker.com","Inactive","a1F60000004Czw0","ranker","a1G6000000DP3dN","tc.en.rh.redux.ranker/atf","0","Web"
"SI-0075","DFP","1","SA-0172","1","DFP","Model 1","CAD","","","0","","89512725","96699405","Transcontinental Interactive inc.","Partners","0016000001EgZmX","Rank Me Up","Active","a1F60000004CznY","Canadian Savers","a1G6000000DP3Ow","tc.en.widgetad/canadiansavers","0","Web"
"SI-0076","DFP","1","SA-0173","1","DFP","Model 1","CAD","","","0","","89512605","92405685","Transcontinental Interactive inc.","Partners","0016000001EgZmX","Rank Me Up","Active","a1F60000004CznZ","Quebec Echantillons Gratuit","a1G6000000DP3Ox","tc.fr.widgetad/quebecechantillonsgratuits","0","Web"
"SI-0602","DFP","1","SA-1742","1","AppNexus","Model 1","USD","","70","1","424668","827556","","Redux Media Inc.","Remnant","00160000012tLYR","realgm.com","Inactive","a1F60000004Czw3","realgm","a1G6000000DP3tF","RealGM - Canada","0","Web"
"SI-0602","DFP","1","SA-1741","1","AppNexus","Model 1","USD","","70","1","424668","854267","","Redux Media Inc.","Remnant","00160000012tLYR","realgm.com","Inactive","a1F60000004Czw3","realgm","a1G6000000DP3tE","Passback - RealGM","1","Web"
"SI-0602","DFP","1","SA-1071","1","DFP","Model 1","USD","","70","1","424668","82149885","-","Redux Media Inc.","Remnant","00160000012tLYR","realgm.com","Inactive","a1F60000004Czw3","realgm","a1G6000000DP3dR","tc.en.rh.redux.realgm","0","Web"
"SI-0603","DFP","1","SA-1072","1","DFP","Model 1","USD","0.00","80","1","","69583725","-","Redux Media Inc.","Rep House Exclusive","0016000000reCPm","RedOrbit.com","Inactive","a1F60000004Czw4","redorbit","a1G6000000DP3dS","tc.en.rh.redux.redorbit","0","Web"
"SI-0600","DFP","0","SA-1068","1","DFP","Model 1","USD","0.00","80","1","","69591045","-","Redux Media Inc.","Remnant Exclusive","0016000000ssBjA","Redux Media (rantsports.com)","Inactive","a1F60000004Czw1","rantsports","a1G6000000DP3dO","tc.en.rh.redux.rantsports","0","Web"
"SI-0642","DFP","0","SA-1764","1","AppNexus","Model 1","CAD","0.00","70","1","323194","621265","","Redux Media Inc.","Remnant","0016000000uGmw5","Redux Media (Telequebec.tv)","Inactive","a1F60000004Czwh","A La Distasio","a1G6000000DP3tb","aladistasio.telequebec.tv - Canada Exclusive","0","Web"
"SI-0642","DFP","0","SA-1118","1","DFP","Model 1","CAD","0.00","70","1","323194","75766005","-","Redux Media Inc.","Remnant","0016000000uGmw5","Redux Media (Telequebec.tv)","Inactive","a1F60000004Czwh","A La Distasio","a1G6000000DP3eC","tc.fr.rph.tqc_.aladistasio.site","0","Site"
"SI-0642","DFP","0","SA-1117","1","DFP","Model 1","CAD","0.00","70","1","323194","75345525","-","Redux Media Inc.","Remnant","0016000000uGmw5","Redux Media (Telequebec.tv)","Inactive","a1F60000004Czwh","A La Distasio","a1G6000000DP3eB","tc.fr.rph.tqc_.aladistasio_spotbuys.site","0","Site"
"SI-0643","DFP","0","SA-1767","1","AppNexus","Model 1","CAD","0.00","70","1","323194","621264","","Redux Media Inc.","Remnant","0016000000uGmw5","Redux Media (Telequebec.tv)","Inactive","a1F60000004Czwi","Tele-Quebec","a1G6000000DP3te","Telequebec.tv - Canada Exclusive","0","Web"
"SI-0643","DFP","0","SA-1766","1","AppNexus","Model 1","CAD","0.00","70","1","323194","621357","","Redux Media Inc.","Remnant","0016000000uGmw5","Redux Media (Telequebec.tv)","Inactive","a1F60000004Czwi","Tele-Quebec","a1G6000000DP3td","Passback - Telequebec.tv","1","Web"
"SI-0643","DFP","0","SA-1119","1","DFP","Model 1","CAD","0.00","70","1","323194","75765885","-","Redux Media Inc.","Remnant","0016000000uGmw5","Redux Media (Telequebec.tv)","Inactive","a1F60000004Czwi","Tele-Quebec","a1G6000000DP3eD","tc.fr.rph.tqc_.telequebec.site","0","Site"
"SI-0644","DFP","0","SA-1120","1","DFP","Model 1","CAD","0.00","70","1","323194","71011965","-","Redux Media Inc.","Remnant","0016000000uGmw5","Redux Media (Telequebec.tv)","Inactive","a1F60000004Czwj","Tele-Quebec","a1G6000000DP3eE","tc.fr.rh.redux.telequebec","0","Web"
"SI-0195","DFP","1","SA-0370","1","DFP","Model 1","CAD","","","0","","20678805","21148725","Redux Media Inc.","Owned & Operated","0016000001EgThq","Redux Media (Tests)","Active","a1F60000004CzpU","Other","a1G6000000DP3S8","Test Drive Magazine/ca","0","Web"
"SI-0195","DFP","1","SA-2227","1","DFP","Model 1","CAD","","","1","","122853165","-","Redux Media Inc.","Owned & Operated","0016000001EgThq","Redux Media (Tests)","Active","a1F60000004CzpU","Other","a1G6000000DoOUh","tc.en.rh.redux.test.video","0","Video"
"SI-0971","DFP","1","SA-2305","1","DFP","","CAD","","","1","","20666925","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F600000042Jft","Say Media (English)","a1G6000000DoRfQ","Passback - EN - saymedia","1","Web"
"SI-0972","DFP","1","SA-2306","1","DFP","","CAD","","","1","","20676045","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F600000042Jfy","Share Your Tune","a1G6000000DoRfV","Share your tune","0","Web"
"SI-0969","AppNexus","1","SA-2291","1","AppNexus","","CAD","","","1","","1630525","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F600000042JfF","Pulse","a1G6000000DoREx","Passback - PulsePoint","1","Web"
"SI-0378","DFP","1","SA-0773","1","DFP","","CAD","","","1","","20654325","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsR","BV Media","a1G6000000DP3Yd","Passback - FR - BV Media","1","Web"
"SI-0379","DFP","1","SA-0774","1","DFP","","CAD","","","1","","20599725","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsS","DART","a1G6000000DP3Ye","DART Test Site","0","Web"
"SI-0380","DFP","1","SA-0776","1","DFP","","CAD","","","1","","20692725","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsT","Other","a1G6000000DP3Yg","RH - Redux - Video","0","Video"
"SI-0380","DFP","1","SA-0775","1","DFP","","CAD","","","1","","20599605","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsT","Other","a1G6000000DP3Yf","Default","0","Web"
"SI-0381","DFP","1","SA-0777","1","DFP","","CAD","","","1","","20668005","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsU","Real Media 24-7","a1G6000000DP3Yh","Passback - EN - Real Media 24-7","1","Web"
"SI-0381","DFP","1","SA-2289","1","AppNexus","","CAD","","","1","","972212","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsU","Real Media 24-7","a1G6000000DoREn","Passback - 24/7 RealMedia","1","Web"
"SI-0382","DFP","1","SA-0778","1","DFP","","CAD","","","1","","101239005","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsV","Redex","a1G6000000DP3Yi","Redex","0","Web"
"SI-0383","DFP","1","SA-0784","1","DFP","","CAD","","","1","","20695845","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsW","Redux RTB","a1G6000000DP3Yo","RH FR - Redux - RTB","0","Web"
"SI-0383","DFP","1","SA-0783","1","DFP","","CAD","","","1","","20695605","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsW","Redux RTB","a1G6000000DP3Yn","RH EN - Redux - RTB","0","Web"
"SI-0383","DFP","1","SA-0782","1","DFP","","CAD","","","1","","28884525","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsW","Redux RTB","a1G6000000DP3Ym","RH EN - Redux - Custom","0","Web"
"SI-0383","DFP","1","SA-0781","1","DFP","","CAD","","","1","","20694885","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsW","Redux RTB","a1G6000000DP3Yl","RH EN - Redux - Business-toBusiness & Careers","0","Web"
"SI-0383","DFP","1","SA-0780","1","DFP","","CAD","","","1","","20695485","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsW","Redux RTB","a1G6000000DP3Yk","RH EN - Redux - Behavioural","0","Web"
"SI-0383","DFP","1","SA-0779","1","DFP","","CAD","","","1","","20670045","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsW","Redux RTB","a1G6000000DP3Yj","Redux","0","Web"
"SI-0384","DFP","1","SA-0785","1","DFP","","CAD","","","1","","78721845","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsX","Say Media (French)","a1G6000000DP3Yp","tc.fr.rh.redux.saymedia","0","Web"
"SI-0384","DFP","1","SA-2304","1","DFP","","CAD","","","1","","20668365","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsX","Say Media (French)","a1G6000000DoRfL","Passback - FR - saymedia","1","Web"
"SI-0385","DFP","1","SA-0786","1","DFP","","CAD","","","1","","89772165","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsY","Test","a1G6000000DP3Yq","tc.en.rh.redux.test.site","0","Web"
"SI-0385","DFP","1","SA-2290","1","AppNexus","","CAD","","","1","","686566","-","","Owned & Operated","0016000000a2qld","Redux Media Inc.","Active","a1F60000004CzsY","Test","a1G6000000DoREs","Redux Test Page - Mobile","0","Mobile"
"SI-0206","DFP","1","SA-1607","1","AppNexus","Model 1","CAD","","","1","323131","621116","","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czpf","La Releve","a1G6000000DP3r4","Hebdo FR - La Releve - Ind.","0","Web"
"SI-0206","DFP","1","SA-0385","1","DFP","Model 1","CAD","","","1","323131","20665245","-","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czpf","La Releve","a1G6000000DP3SN","Hebdo FR - La Releve - Ind.","0","Web"
"SI-0208","DFP","1","SA-0390","1","DFP","Model 1","CAD","","","1","323131","98386965","-","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czph","Les Versants","a1G6000000DP3SS","tc.m.qc.versants_banners_fr","0","Mobile"
"SI-0208","DFP","1","SA-0389","1","DFP","Model 1","CAD","","","1","323131","20665365","-","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czph","Les Versants","a1G6000000DP3SR","Hebdo FR - Les Versants - Ind.","0","Web"
"SI-0214","DFP","1","SA-1627","1","AppNexus","Model 1","CAD","","","1","323131","621051","","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czpn","Reseau Monteregie","a1G6000000DP3rO","Hebdo FR - Reseau Monteregie","0","Web"
"SI-0214","DFP","1","SA-0400","1","DFP","Model 1","CAD","","","1","323131","20664645","-","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czpn","Reseau Monteregie","a1G6000000DP3Sc","Hebdo FR - Resau Monteregie - Ind","0","Web"
"SI-0214","DFP","1","SA-0402","1","DFP","Model 1","CAD","","","1","323131","81913965","-","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czpn","Reseau Monteregie","a1G6000000DP3Se","tc.m.qc.reseaumonteregieInd_banners_fr","0","Mobile"
"SI-0214","DFP","1","SA-0401","1","DFP","Model 1","CAD","","","0","323131","89512605","89713125","Local Solutions (Quebec & Ontario)","Independent","0016000001EgZmu","Reseau Monteregie","Active","a1F60000004Czpn","Reseau Monteregie","a1G6000000DP3Sd","tc.fr.widgetad/reseaumonteregie","0","Web"
"SI-0604","DFP","1","SA-1074","0","DFP","Model 1","CAD","","70","0","","103404165","103404765","Redux Media Inc.","Remnant Exclusive","0016000001Cg75r","Reseau Pixel","Active","a1F60000004Czw5","Reseau Pixel (English)","a1G6000000DP3dU","zzz_Reseau Pixel - EN/home","0","Web"
"SI-0604","DFP","1","SA-1073","1","DFP","Model 1","CAD","","70","1","","105119085","-","Redux Media Inc.","Remnant Exclusive","0016000001Cg75r","Reseau Pixel","Active","a1F60000004Czw5","Reseau Pixel (English)","a1G6000000DP3dT","Reseau Pixel - EN","0","Web"
"SI-0860","DFP","1","SA-2122","0","DFP","Model 1","CAD","","70","0","","103403085","103403685","Redux Media Inc.","Remnant Exclusive","0016000001Cg75r","Reseau Pixel","Active","a1F60000004D9m3","Reseau Pixel (French)","a1G6000000DP7L3","zzz_Reseau Pixel - FR/habitation","0","Web"
"SI-0860","DFP","1","SA-2121","1","DFP","Model 1","CAD","","70","1","","105119925","-","Redux Media Inc.","Remnant Exclusive","0016000001Cg75r","Reseau Pixel","Active","a1F60000004D9m3","Reseau Pixel (French)","a1G6000000DP7L2","Reseau Pixel - FR","0","Web"
"SI-0758","DFP","1","SA-1964","1","AppNexus","Model 1","CAD","","70","1","757124","1898390","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86t","Gametrone","a1G6000000DP6S0","Revon Media - Gametrone - Mobile","0","Mobile"
"SI-0758","DFP","1","SA-1963","1","AppNexus","Model 1","CAD","","70","1","757124","1898388","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86t","Gametrone","a1G6000000DP6Rz","Revon Media - Gametrone","0","Web"
"SI-0758","DFP","1","SA-2072","1","DFP","Model 1","CAD","","70","1","757124","117290565","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86t","Gametrone","a1G6000000DP73U","tc.en.rh.redux.revonmedia.gametrone","0","Web"
"SI-0758","DFP","1","SA-2071","1","DFP","Model 1","CAD","","70","1","757124","117290685","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86t","Gametrone","a1G6000000DP73P","tc.en.rh.redux.revonmedia.gametrone.mobile","0","Mobile"
"SI-0759","DFP","1","SA-1966","1","AppNexus","Model 1","CAD","","70","1","757124","1897820","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86p","jailbreakiosx","a1G6000000DP6S2","Revon Media - jailbreakiosx - Mobile","0","Mobile"
"SI-0759","DFP","1","SA-1965","1","AppNexus","Model 1","CAD","","70","1","757124","1897809","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86p","jailbreakiosx","a1G6000000DP6S1","Revon Media - jailbreakiosx","0","Web"
"SI-0759","DFP","1","SA-2078","1","DFP","Model 1","CAD","","70","1","757124","117289605","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86p","jailbreakiosx","a1G6000000DP73y","tc.en.rh.redux.revonmedia.jailbreakiosx","0","Web"
"SI-0759","DFP","1","SA-2077","1","DFP","Model 1","CAD","","70","1","757124","117289845","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86p","jailbreakiosx","a1G6000000DP73t","tc.en.rh.redux.revonmedia.jailbreakiosx.mobile","0","Mobile"
"SI-0760","DFP","1","SA-1968","1","AppNexus","Model 1","CAD","","70","1","757124","1897822","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86y","ktopia","a1G6000000DP6S4","Revon Media - ktopia - Mobile","0","Mobile"
"SI-0760","DFP","1","SA-1967","1","AppNexus","Model 1","CAD","","70","1","757124","1897814","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86y","ktopia","a1G6000000DP6S3","Revon Media - ktopia","0","Web"
"SI-0760","DFP","1","SA-2075","1","DFP","Model 1","CAD","","70","1","757124","117290085","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86y","ktopia","a1G6000000DP73j","tc.en.rh.redux.revonmedia.ktopia.mobile","0","Mobile"
"SI-0760","DFP","1","SA-2076","1","DFP","Model 1","CAD","","70","1","757124","117289965","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D86y","ktopia","a1G6000000DP73o","tc.en.rh.redux.revonmedia.ktopia","0","Web"
"SI-0761","DFP","1","SA-1970","1","AppNexus","Model 1","CAD","","70","1","757124","1897816","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D837","MemeGen.com","a1G6000000DP6S6","Revon Media - MemeGen.com - Mobile","0","Mobile"
"SI-0761","DFP","1","SA-1969","1","AppNexus","Model 1","CAD","","70","1","757124","1897781","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D837","MemeGen.com","a1G6000000DP6S5","Revon Media - MemeGen.com","0","Web"
"SI-0761","DFP","1","SA-2081","1","DFP","Model 1","CAD","","70","1","757124","117289125","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D837","MemeGen.com","a1G6000000DP748","tc.en.rh.redux.revonmedia.memegen.mobile","0","Mobile"
"SI-0761","DFP","1","SA-2082","1","DFP","Model 1","CAD","","70","1","757124","117288765","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D837","MemeGen.com","a1G6000000DP744","tc.en.rh.redux.revonmedia.memegen","0","Web"
"SI-0762","DFP","1","SA-1972","1","AppNexus","Model 1","CAD","","70","1","757124","1897819","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D873","Philosophy Forums","a1G6000000DP6S8","Revon Media - Philosophy Forums - Mobile","0","Mobile"
"SI-0762","DFP","1","SA-1971","1","AppNexus","Model 1","CAD","","70","1","757124","1897804","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D873","Philosophy Forums","a1G6000000DP6S7","Revon Media - Philosophy Forums","0","Web"
"SI-0762","DFP","1","SA-2079","1","DFP","Model 1","CAD","","70","1","757124","117289365","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D873","Philosophy Forums","a1G6000000DP743","tc.en.rh.redux.revonmedia.philosophyforums.mobile","0","Mobile"
"SI-0762","DFP","1","SA-2080","1","DFP","Model 1","CAD","","70","1","757124","117289245","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D873","Philosophy Forums","a1G6000000DP73Q","tc.en.rh.redux.revonmedia.philosophyforums","0","Web"
"SI-0763","DFP","1","SA-1974","1","AppNexus","Model 1","CAD","","70","1","757124","1899278","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D878","Steeringnews","a1G6000000DP6SA","Revon Media - Steeringnews - Mobile","0","Mobile"
"SI-0763","DFP","1","SA-1973","1","AppNexus","Model 1","CAD","","70","1","757124","1899274","","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D878","Steeringnews","a1G6000000DP6S9","Revon Media - Steeringnews","0","Web"
"SI-0763","DFP","1","SA-2073","1","DFP","Model 1","CAD","","70","1","757124","117290445","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D878","Steeringnews","a1G6000000DP73Z","tc.en.rh.redux.revonmedia.steeringnews.mobile","0","Mobile"
"SI-0763","DFP","1","SA-2074","1","DFP","Model 1","CAD","","70","1","757124","117290205","-","Redux Media Inc.","Rep House Exclusive","0016000001Eg2FE","Revon Media","Active","a1F60000004D878","Steeringnews","a1G6000000DP73e","tc.en.rh.redux.revonmedia.steeringnews","0","Web"
"SI-0605","DFP","0","SA-1743","1","AppNexus","","CAD","0.00","","1","323110","620725","","Redux Media Inc.","Rep House Exclusive","0016000000W5CYj","Rogue Life","Inactive","a1F60000004Czw6","Artist Direct","a1G6000000DP3tG","[RogueLife LLC] - ArtistDirect.com","0","Web"
"SI-0605","DFP","0","SA-1076","1","DFP","","CAD","0.00","","1","323110","20691285","-","Redux Media Inc.","Rep House Exclusive","0016000000W5CYj","Rogue Life","Inactive","a1F60000004Czw6","Artist Direct","a1G6000000DP3dW","RH EN - Redux - Rogue Life LLC - ArtistDirect.com","0","Web"
"SI-0764","AppNexus","1","SA-1975","1","AppNexus","Model 1","USD","","70","1","323227","621453","","Redux Media Inc.","Rep House Exclusive","0016000000vMjlI","Salon Media Group","Inactive","a1F60000004D87D","Salon.com","a1G6000000DP6SB","Salon.com - Canada Exclusive","0","Web"
"SI-0606","DFP","1","SA-1077","1","DFP","Model 1","CAD","","70","1","","71752365","-","Redux Media Inc.","Remnant Exclusive","0016000000vJqqe","Savvymom.ca","Inactive","a1F60000004Czw7","Savvymom","a1G6000000DP3dX","tc.en.rh.redux.savvymom.ron","0","Web"
"SI-0765","AppNexus","1","SA-1977","1","AppNexus","Model 1","USD","0.00","75","1","386005","747037","","Redux Media Inc.","Remnant","0016000000WYkWY","Say Media","Inactive","a1F60000004D87I","Say Media","a1G6000000DP6SD","Say Media - RON - FR","0","Web"
"SI-0765","AppNexus","1","SA-1976","1","AppNexus","Model 1","USD","0.00","75","1","386005","747033","","Redux Media Inc.","Remnant","0016000000WYkWY","Say Media","Inactive","a1F60000004D87I","Say Media","a1G6000000DP6SC","Say Media - RON - EN","0","Web"
"SI-0607","DFP","0","SA-1746","1","AppNexus","Model 1","USD","","80","1","323170","621222","","Redux Media Inc.","Remnant Exclusive","0016000000OVIIV","Slingo","Inactive","a1F60000004Czw8","slingo","a1G6000000DP3tJ","Slingo.com - Canada Exclusive","0","Web"
"SI-0607","DFP","0","SA-1745","1","AppNexus","Model 1","USD","","80","1","323170","621165","","Redux Media Inc.","Remnant Exclusive","0016000000OVIIV","Slingo","Inactive","a1F60000004Czw8","slingo","a1G6000000DP3tI","Slingo.com","0","Web"
